company_id/id,name,product_name_chi,product_category,brand_name_chi,brand_name_eng,id,mlt,allergy_warning,allergyName,product_material_percentage,product_link,applicableRegionBP,productWithVariation,variationType1,variationType2,otherinfo,countryoforigin,medicaldevice,wireless,importexport,otherwireless,hscode,referenceFiles,containmaterial,potentialhazards,batteries,notes,innerNote,status
K604,"Dr. Hook Classic Magnetic Soap Holder, Pack of 4",磁吸香皂架,homeGarden,鉤博士,Dr. Hook,BP-K604-HMG-DH-1030,,False,,"ABS, 永久磁鐵, 304不鏽鋼(圓形鐵片)",,['US'],0,color,,"[{""type1"":"""",""type1Value"":"""",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""0652508813370"",""providedByDRS"":false,""SKU"":""HMG-DH-1030"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""150"",""packageDimension1"":""6.6"",""packageDimension2"":""8.2"",""packageDimension3"":""8.0"",""packageDimensionUnit"":""cm"",""packageWeight"":""32.5"",""packageWeightUnit"":""g"",""status"":""edit""}]",Taiwan,False,['None'],['unsure'],,"3924.90.00.90-9其他塑膠製家庭用製品及衛生保健或盥洗用具 Other household articles and hygienic or toilet articles, of plastics",['none'],"[{""hazardousMaterial"":""無""}]",[],"<p>

</p><p>貼片尺寸為：6.6 (L) X 8 (H) cm。</p><p>香皂架尺寸為：3.6 (L) X 8.1 (W) X 5 (H) cm。</p><p>產品展示尺寸(1個香皂架實際使用下)為： 6.6 (L) X 8.2 (W) X 8.0 (H) cm。</p><p>

展示重量為：1個香皂架+1個貼片的重量。

<br></p><p>

填入的FCA價格為4個香皂架的FCA總價。

<br></p><p>*準備貼上貼片時，需預留足夠空間，讓香皂架能夠順利由上往下安裝在貼片上。</p>

<br><p></p>",,Pending supplier action
K592,Vitamin E Q-tip•Gum Nursing•Finger Rim/Nail Care•Lip Enrichment•Eye Area Anti-Aging•Skin Moisturizing Value-24pcs•USA Made【FW+PLUS】,FW+PLUS 維他命E棒,beauty,,FW+PLUS,BP-K592-FWP5600FWP5600,15,False,,Vitamin E,https://www.amazon.com/Nursing%E2%80%A2Finger-Enrichment%E2%80%A2Eye-Anti-Aging%E2%80%A2Skin-Moisturizing-Value-24pcs%E2%80%A2USA/dp/B073CKBQX7/ref=sr_1_1_s_it?s=beauty&ie=UTF8&qid=1510559940&sr=1-1&keywords=Vitamin+E+Q-tip%E2%80%A2Gum+Nursing%E2%80%A2Finger+Rim%2FNail+Care%E2%80%A2Lip+Enrichment%E2%80%A2Eye+Area+Anti-Aging%E2%80%A2Skin+Moisturizing+Value-24pcs%E2%80%A2USA+Made%E3%80%90FW%2BPLUS%E3%80%91,['US'],0,color,,"[{""type1"":"""",""type1Value"":"""",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4715109450552"",""providedByDRS"":false,""SKU"":""FWP5600FWP5600"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""150"",""packageDimension1"":""12"",""packageDimension2"":""17.5"",""packageDimension3"":""1.3"",""packageDimensionUnit"":""cm"",""packageWeight"":""35"",""packageWeightUnit"":""g"",""status"":""edit""}]",US,False,['None'],['C02NotRequired'],,3306.10.90.00-4,['none'],"[{""hazardousMaterial"":""""}]",[],,,
K541,Sesedior Gold Reverse Skin Anti-Age Mask,Sesedior 金箔蛻變抗老面膜,beauty,希希娣兒,Sesedior,BP-K541-SE01-001,,False,,類蛻變激素、金箔、日本氨基酸、傳明酸、蠶絲蛋白、蘆薈、洋甘菊,"https://butymall.meepshop.com/product/5863722f4e9f34ac33000003/""},{""referenceLink"":""https://youtu.be/-gGUow8PBWU",['US'],1,sizeCapacity,packageQuantity,"[{""type1"":""sizeCapacity"",""type1Value"":""1盒"",""type2"":""packageQuantity"",""type2Value"":""20片"",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4712602794732"",""providedByDRS"":false,""SKU"":""SE01-001"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""200"",""packageDimension1"":""9"",""packageDimension2"":""14"",""packageDimension3"":""0.3"",""packageDimensionUnit"":""cm"",""packageWeight"":""30"",""packageWeightUnit"":""g"",""status"":""edit""}]",Taiwan,True,['None'],['none'],,33049990901        其他美容或化粧用品及保養皮膚用品（藥品除外）        Other beauty or make-up preparations and preparations for the care of the skin (other than medicaments),['liquid'],"[{""hazardousMaterial"":""""}]",[],,<p><div><div><div><p>Export Name: Facial Mask Sheets</p></div></div></div><br><br></p>,Pending DRS review
K546,【Persist】LOCUS World Map,【Persist】LOCUS軌跡世界地圖,homeGarden,川設計,Persist Studio,BP-K546-LWM,30,False,,"麂皮, 羊毛氈",https://www.dropbox.com/sh/x5cww0e0h0mr8sh/AADCI1e10YLBdDu9phs_7isea?dl=0,['US'],1,color,,"[{""type1"":""color"",""type1Value"":""黑色"",""type2"":"""",""type2Value"":"""",""GTINType"":""UPC"",""GTINTypeLength"":12,""GTINValue"":""841836130055"",""providedByDRS"":false,""SKU"":""LWM-K"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""1043"",""packageDimension1"":""120"",""packageDimension2"":""68"",""packageDimension3"":""0.3"",""packageDimensionUnit"":""cm"",""packageWeight"":""623"",""packageWeightUnit"":""g"",""status"":""edit""}]",China,False,['None'],['none'],,"4905.99.00.00-0 其他印刷之地圖及水道圖或各種類似圖、包括地圖集、懸掛地圖及地形圖，非成冊者 Other maps and hydrographic or similar charts of all kinds, including atlases, wall maps and topographical plans printed, not in book form",['none'],"[{""hazardousMaterial"":""""}]",[],"<p></p><div><b>1. 有相關競品連結嗎？</b></div><div><br></div><div>唯一一間我們知道的是Palomar(74.89USD) : </div><div><a target=""_blank"" rel=""nofollow"" href=""https://www.amazon.com/PALOMAR-Pin-World-Map-Black/dp/B073SZ5LMH/ref=sr_1_2?ie=UTF8&amp;qid=1512716804&amp;sr=8-2&amp;keywords=palomar+world+map"">https://www.amazon.com/PALOMAR-Pin-World-Map-Black/dp/B073SZ5LMH/ref=sr_1_2?ie=UTF8&amp;qid=1512716804&amp;sr=8-2&amp;keywords=palomar+world+map</a><br></div><div><br></div><div><b>2. 試算後要賣79.99以上，您的淨收入才會收到美金38元以上（見截圖），這樣的價格OK嗎？</b></div><div><br></div><div>38美金是已經扣掉你們的抽成了? 剩下我們自己扣除成本而已嗎? 如果是這樣的話這價格是OK的, 甚至可以跟Palomar的價格來打他 </div><div><b><br></b></div><div><b>3. 空運較貴只能選海運，並且出貨數量要50個，若預計12月中出貨目前有現貨嗎？</b></div><div><br></div><div>目前已經有現貨了, 但台灣正在團購中, 部落客打出去的效果都還不錯, 所以Amazon這邊可能要到1月才能進貨, 但我們可能等這兩批實際銷售狀況再跟你update</div><div><a target=""_blank"" rel=""nofollow"" href=""https://www.facebook.com/beevivian111/posts/1749805341720098"">https://www.facebook.com/beevivian111/posts/1749805341720098</a><br></div><div><br></div><div><b>4. 攤開幾次後就留有皺摺，這是正常的嗎？</b></div><div><br></div><div>是的, 因為材質問題, 所以會有一些皺褶, 後續正品已經有改善了, 但還是有些許會有這樣的問題, 攤平之後應該就不會有這樣的皺折產生.</div><div><b><br></b></div><div><b>5. 會建議消費者怎麼掛，用3M膠黏嗎，會需要附上嗎？</b></div><div><br></div><div><div>補助說明: 麂皮清洗可使用下面步驟 </div><div>1.在清水中加入少許洗碗精或沐浴乳等洗劑，並且拍打出泡沫。 </div><div>2.將水面上的泡沫沾附於麂皮髒污處。 </div><div>3.接著使用軟毛刷輕輕刷除重污 </div><div>4.利用半乾濕的布重複按壓擦拭乾淨。</div><div><br></div><div>黏貼參考方式:</div><div>(1) 將環保貼土/藍色黏膠土</div><div>揉捏成數個小黏土，平均放於地圖後方的四周及中間。當黏貼牆壁時於每個黏貼點施力按壓5-10秒和牆面密合。</div><div>(2) 將LOCUS地圖用「藍色黏膠土」黏貼於合成板/珍珠板上，可增添厚度也讓地圖釘容易穿刺。之後可用3M無痕膠條或在地圖上方用尼龍線穿洞後，再用無痕掛勾來懸掛地圖。</div><div>(3) 將LOCUS地圖裱框起來，再懸掛於牆上。</div></div><div><br></div><div><b>6. 釘子是否會用更厚的袋子裝，防止破裂</b></div><div><br></div><div>目前應該是暫定用這樣的包裝袋, 因為是裝進盒子裡面她應該不會散落出來</div><div><br></div><div><b>7. 是不是不寫螢光較好，避免與消費者預期效果有落差就退貨</b></div><div><br></div><div>台灣的團購我們有備註: 為了地圖整體設計美觀及擔心影響夜晚睡眠, 瑩光點採用薄型印刷烤漆, 在有光的情況下不明顯, 需要室內完全無照明才會顯示出效果。</div><br><p></p>",<p>供應商的成本在500台幣左右。</p>,Pending DRS review
K511,i skin facial mask,藍銅胜肽極輕面膜,healthPersonalCare,i-image,i-image,BP-K511-iskin-mask,30,False,,,,['UK'],0,color,,"[{""type1"":"""",""type1Value"":"""",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4715456010744"",""providedByDRS"":false,""SKU"":""iskin001"",""applicableRegion"":{""US"":{""applicable"":false,""status"":""unselected""},""UK"":{""applicable"":true,""status"":""selected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""UK""],""FCAPrice"":"""",""packageDimension1"":"""",""packageDimension2"":"""",""packageDimension3"":"""",""packageDimensionUnit"":"""",""packageWeight"":"""",""packageWeightUnit"":"""",""status"":""edit""}]",,False,,,,,,"[{""hazardousMaterial"":""""}]",[],,,Pending DRS review
K488,Thermo Pixi,Thermo Pixi 溫濕感應精靈,consumerElectronics,NextDrive,NextDrive,BP-K488-PIXIHT,84,False,,,http://shop.nextdrive.io/products/nextdrive-thermo-pixi,['US'],0,color,,"[{""type1"":"""",""type1Value"":"""",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4712928390052"",""providedByDRS"":false,""SKU"":""PIXIHT1"",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""630"",""packageDimension1"":""13"",""packageDimension2"":""7.5"",""packageDimension3"":""1.5"",""packageDimensionUnit"":""cm"",""packageWeight"":""10"",""packageWeightUnit"":""g"",""status"":""edit""}]",,False,['bluetooth'],['602'],,85176900927 其他無線通訊器具        Other apparatus for communication in a wireless network,,"[{""hazardousMaterial"":""""}]","[{""batteryType"":""LithiumMetal"",""rechargeable"":false,""cellsNumber"":"""",""votage"":"""",""capacity"":"""",""weight"":"""",""batteryFileLineItems"":[],""appliedVariationProduct"":[""PIXIHT1""]}]",,,Pending DRS review
K574,PULSE - True Wireless In-Ear Earphones,PULSE - 無線立體聲耳機,consumerElectronics,英邁,Innopulse,BP-K574-PULSE,45,False,,,,"['UK', 'DE', 'IT', 'FR', 'ES']",1,color,,"[{""type1"":""color"",""type1Value"":""Black"",""type2"":"""",""type2Value"":"""",""GTINType"":""UPC"",""GTINTypeLength"":12,""GTINValue"":""615855015040"",""providedByDRS"":false,""SKU"":""PULSE"",""DRSSKU"":"""",""applicableRegion"":{""UK"":{""applicable"":true,""status"":""selected""},""US"":{""applicable"":false,""status"":""aborted""},""IT"":{""applicable"":true,""status"":""selected""},""DE"":{""applicable"":true,""status"":""selected""},""ES"":{""applicable"":true,""status"":""selected""},""FR"":{""applicable"":true,""status"":""selected""},""CA"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""UK"",""DE"",""IT"",""FR"",""ES""],""FCAPrice"":""1500"",""packageDimension1"":""2.2"",""packageDimension2"":""2.2"",""packageDimension3"":""1.38"",""packageDimensionUnit"":""cm"",""packageWeight"":""9.4"",""packageWeightUnit"":""g"",""status"":""edit""}]",China,False,['bluetooth'],['602'],,"8517.62.00.00-5 接收、轉換及傳輸或再生聲音、圖像或其他資料之機器，包括交換器及路由器	Machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",['battery'],"[{""hazardousMaterial"":""""}]","[{""batteryType"":""LithiumIon"",""rechargeable"":true,""cellsNumber"":""1"",""votage"":""3.7"",""capacity"":""65"",""weight"":""1.7"",""batteryFileLineItems"":[{""file"":""MSDS PSDS-Z55-2018 V7.pdf""},{""file"":""Z55(65)-DROP-2017.pdf""},{""file"":""Z55(65)-AIR(IB)-2018.pdf""},{""file"":""Z55(65)-AIR(II)-2018.pdf""},{""file"":""Z55(65)-UN-2017.pdf""},{""file"":""Z55(65)-SEA-2018.pdf""}],""appliedVariationProduct"":[""PULSE""]}]","<p>Lithium-ion Button Cell<br>0,24Wh<br></p>",,Pending DRS review
K510,DD-PAD DIY Drum (2017),DD-PAD,musicalInstruments,MAKER HART,MAKER HART,BP-K510-85U09001R0,,False,,ABS,http://makerhart.com/,['US'],0,color,,"[{""type1"":"""",""type1Value"":"""",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4713106731049"",""providedByDRS"":false,""SKU"":""85U09001R0"",""DRSSKU"":"""",""applicableRegion"":{""CA"":{""applicable"":false,""status"":""aborted""},""UK"":{""applicable"":false,""status"":""aborted""},""US"":{""applicable"":true,""status"":""selected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""2300"",""packageDimension1"":""31"",""packageDimension2"":""35"",""packageDimension3"":""7"",""packageDimensionUnit"":""cm"",""packageWeight"":""470"",""packageWeightUnit"":""g"",""status"":""edit""}]",Taiwan,False,['bluetooth'],['none'],,"92079000102 電吉他	Guitars, electric",['none'],"[{""hazardousMaterial"":""無""}]",[],"<p>- certification files (should need FCC, ENC ,CB too)</p><p>-MSRP</p><p>- APP name</p><p>- operation manual? Ans: none</p><p>- no QR code with the product Ans: 會再組裝說明書放上APP的QR CODE,方便下載</p><p>- 我們的藍芽沒有要show bluetooth字樣所以就沒有申請,只有之前提供檔案~<br></p>","<p>USB供電, 5V /1A&nbsp; <br>產品規格請參照官網&nbsp;<a target=""_blank"" rel=""nofollow"" href=""http://makerhart.com/product_d.php?lang=en&amp;tb=2&amp;id=46&amp;cid=5"">http://makerhart.com/product_d.php?lang=en&amp;tb=2&amp;id=46&amp;cid=5</a>&nbsp; &nbsp; &nbsp;<br>只有組裝說明書~ 沒有&nbsp;使用說明書<br><br></p>",Pending DRS review
K151,Futura Manual Wall Mounted Liquid Soap Dispenser 500ml,給皂機 500ml,homeGarden,HOMEPLUZ,HOMEPLUZ,BP-K151-DH-500,35,False,,Plastic ABS,http://www.homepluz.com/en/product/dishwasher/DH-500CP.html,['US'],1,color,,"[{""type1"":""color"",""type1Value"":""White"",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4717048560255"",""providedByDRS"":false,""SKU"":""DH-500W"",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""90"",""packageDimension1"":""15"",""packageDimension2"":""9"",""packageDimension3"":""8.5"",""packageDimensionUnit"":""cm"",""packageWeight"":""150"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""color"",""type1Value"":""Chrome"",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4717048560262"",""providedByDRS"":false,""SKU"":""DH-500CP"",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""120"",""packageDimension1"":""15"",""packageDimension2"":""9"",""packageDimension3"":""8.5"",""packageDimensionUnit"":""cm"",""packageWeight"":""150"",""packageWeightUnit"":""g"",""status"":""edit""}]",Taiwan,False,,['unsure'],,"39249000909 其他塑膠製家庭用製品及衛生保健或盥洗用具	Other household articles and hygienic or toilet articles, of plastics",,"[{""hazardousMaterial"":""""}]",[],,,Finalized
K101,EnergyFlux 4400mAh (Refurbished K408-1),EnergyFlux 4400mAh (Refurbished K408-1),outdoors,Human Creations,(Olive) Human Creations,BP-K101-K408-111,40,False,,,,['US'],1,sizeCapacity,color,"[{""type1"":""sizeCapacity"",""type1Value"":""4400mAh"",""type2"":""color"",""type2Value"":""Silver/Black"",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4712805502844"",""providedByDRS"":false,""SKU"":""K408-111A"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""321"",""packageDimension1"":""9"",""packageDimension2"":""6"",""packageDimension3"":""2.4"",""packageDimensionUnit"":""cm"",""packageWeight"":""130"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""sizeCapacity"",""type1Value"":""4400mAh"",""type2"":""color"",""type2Value"":""Carnation Pink"",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4712805502851"",""providedByDRS"":false,""SKU"":""K408-111B"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""321"",""packageDimension1"":""9"",""packageDimension2"":""6"",""packageDimension3"":""2.4"",""packageDimensionUnit"":""cm"",""packageWeight"":""130"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""sizeCapacity"",""type1Value"":""4400mAh"",""type2"":""color"",""type2Value"":""Cherry Pink"",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4712805502868"",""providedByDRS"":false,""SKU"":""K408-111C"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""321"",""packageDimension1"":""9"",""packageDimension2"":""6"",""packageDimension3"":""2.4"",""packageDimensionUnit"":""cm"",""packageWeight"":""130"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""sizeCapacity"",""type1Value"":""4400mAh"",""type2"":""color"",""type2Value"":""Silver/White"",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4712805502875"",""providedByDRS"":false,""SKU"":""K408-111D"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""321"",""packageDimension1"":""9"",""packageDimension2"":""6"",""packageDimension3"":""2.4"",""packageDimensionUnit"":""cm"",""packageWeight"":""130"",""packageWeightUnit"":""g"",""status"":""edit""}]",China,False,['None'],['C02NotRequired'],,8516.79.00.00-7 其他電熱器具 Other electo-thermic appliances,['battery'],"[{""hazardousMaterial"":""""}]","[{""batteryType"":""LithiumIon"",""rechargeable"":true,""cellsNumber"":"""",""votage"":""3.7"",""capacity"":""4400"",""weight"":""89"",""batteryFileLineItems"":[],""appliedVariationProduct"":[""K408-111A"",""K408-111B"",""K408-111C"",""K408-111D""]}]",<p>認證資料見K408-1</p>,,Pending DRS review
K591,KNEE SUPPORT,高伸縮型膝部保健護套,sports,,LP SUPPORT,BP-K591-641,90,False,,"50% Nylon, 30% Elastane, 20% Cotton",http://www.lp-support.com/product/detail.php?PID=641&PPID=39,['US'],1,color,,"[{""type1"":""color"",""type1Value"":""黑色"",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4717556880227"",""providedByDRS"":false,""SKU"":""641-BK-S"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""64"",""packageDimension1"":""25.4"",""packageDimension2"":""20.3"",""packageDimension3"":"""",""packageDimensionUnit"":""cm"",""packageWeight"":""75"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""color"",""type1Value"":""黑色"",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4717556880210"",""providedByDRS"":false,""SKU"":""641-BK-M"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""64"",""packageDimension1"":""25.4"",""packageDimension2"":""20.3"",""packageDimension3"":"""",""packageDimensionUnit"":""cm"",""packageWeight"":""75"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""color"",""type1Value"":""黑色"",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4717556880203"",""providedByDRS"":false,""SKU"":""641-BK-L"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""64"",""packageDimension1"":""25.4"",""packageDimension2"":""20.3"",""packageDimension3"":"""",""packageDimensionUnit"":""cm"",""packageWeight"":""75"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""color"",""type1Value"":""黑色"",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4717556880234"",""providedByDRS"":false,""SKU"":""641-BK-XL"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""64"",""packageDimension1"":""25.4"",""packageDimension2"":""20.3"",""packageDimension3"":"""",""packageDimensionUnit"":""cm"",""packageWeight"":""75"",""packageWeightUnit"":""g"",""status"":""edit""},{""type1"":""color"",""type1Value"":""黑色"",""type2"":"""",""type2Value"":"""",""GTINType"":""EAN"",""GTINTypeLength"":13,""GTINValue"":""4717556880241"",""providedByDRS"":false,""SKU"":""641-BK-XXL"",""DRSSKU"":"""",""applicableRegion"":{""US"":{""applicable"":true,""status"":""selected""},""UK"":{""applicable"":false,""status"":""unselected""},""CA"":{""applicable"":false,""status"":""unselected""},""DE"":{""applicable"":false,""status"":""unselected""},""IT"":{""applicable"":false,""status"":""unselected""},""FR"":{""applicable"":false,""status"":""unselected""},""ES"":{""applicable"":false,""status"":""unselected""}},""applicableRegionList"":[""US""],""FCAPrice"":""64"",""packageDimension1"":""25.4"",""packageDimension2"":""20.3"",""packageDimension3"":"""",""packageDimensionUnit"":""cm"",""packageWeight"":""75"",""packageWeightUnit"":""g"",""status"":""edit""}]",Taiwan,False,['None'],['none'],,9506.91.00.00-1,['none'],"[{""hazardousMaterial"":""""}]",[],,,Pending supplier action
